trip_type,substance,rating,pure,url
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/606.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/620.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/650.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/763.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/843.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/886.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/929.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/963.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/1008.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/1101.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/1134.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/1388.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/1544.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/1611.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/1673.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2028.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2029.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2031.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2036.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/2037.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2038.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2039.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2041.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/2042.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2043.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2044.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2296.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2311.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2724.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/2877.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/2984.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/3013.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3190.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3191.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3247.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3299.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3329.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3356.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3386.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/3459.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/3744.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/3787.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/4118.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4146.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4213.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/4300.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/4475.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/4508.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/4550.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/4641.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/5954.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/6128.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/6665.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/6898.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/6918.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/7038.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/7212.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/7327.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/7409.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/7720.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/8022.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/8302.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/8732.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/8893.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/9173.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/9493.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/9688.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/9808.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/9913.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/9995.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/10057.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/10590.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/10710.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/10800.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/10848.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/10859.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/11001.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/11025.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/11055.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/11239.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/11262.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/11291.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/11380.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/11739.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/12045.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/12071.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/12212.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/12214.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/12569.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/13059.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/13126.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/13768.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/15055.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/16052.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/16517.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/17182.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/17200.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/17327.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/18116.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/18168.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/18379.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/18881.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/19255.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/19539.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/19600.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/19978.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/20663.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/22590.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/22866.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/23049.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/23068.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/23588.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/23810.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/24238.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/24602.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/24994.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/25706.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/25811.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/26771.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/26921.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/27401.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/27555.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/27729.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/27911.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/28213.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/28437.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/28528.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/28610.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/30514.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/31505.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/32855.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/33072.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/33626.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/34093.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/34758.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/35188.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/35464.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/36045.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/36249.txt
first,MDMA,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/36686.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/37866.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/38075.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/38227.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/38232.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/38272.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/39182.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/39464.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/39701.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/40011.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/40320.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/41238.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/41556.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/41864.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/41948.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/42266.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/42432.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/42643.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/42784.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/42836.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/43140.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/43538.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/44289.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/44614.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/44944.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/45389.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/45522.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/46373.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/46442.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/46479.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/47178.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/47272.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/47517.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/48974.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/49120.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/49326.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/49590.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/49631.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/50037.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/51442.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/51660.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/52200.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/52399.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/52933.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/52959.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/53074.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/53090.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/53229.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/53615.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/53895.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/54317.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/54362.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/54607.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/55191.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/55464.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/55702.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/55920.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/56029.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/56178.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/56484.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/56704.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/57018.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/57416.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/57478.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/57904.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/58396.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/58414.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/58762.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/60231.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/60283.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/60561.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/62070.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/62121.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/62206.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/62255.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/62324.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/62499.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/63546.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/64143.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/64263.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/64619.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/64825.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/65408.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/65663.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/66476.txt
first,MDMA,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/66697.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/67065.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/67475.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/67500.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/68002.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/68220.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/68537.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/69363.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/69454.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/69957.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/70207.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/70231.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/71522.txt
first,MDMA,B,False,https://github.jonathanferrari.com/scraper/narratives/txt/71723.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/72240.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/72355.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/73610.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/73640.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/75454.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/77282.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/77733.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/78606.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/79004.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/79614.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/80023.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/80027.txt
first,MDMA,C,False,https://github.jonathanferrari.com/scraper/narratives/txt/80948.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/80991.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/81106.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/81287.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/81370.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/81541.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/81796.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/81827.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/81914.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/82022.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/83278.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/83338.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/83951.txt
first,MDMA,C+,False,https://github.jonathanferrari.com/scraper/narratives/txt/84258.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/84827.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/85098.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/85378.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/85640.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/85653.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/86211.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/86235.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/86696.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/86823.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/86898.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/87802.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/87939.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/87960.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/88387.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/88534.txt
first,MDMA,C-,False,https://github.jonathanferrari.com/scraper/narratives/txt/88988.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/89291.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/89311.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/89806.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/90164.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/90377.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/90811.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/90957.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/91273.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/91307.txt
first,MDMA,D,True,https://github.jonathanferrari.com/scraper/narratives/txt/91645.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/91759.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/91958.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/92278.txt
first,MDMA,D,False,https://github.jonathanferrari.com/scraper/narratives/txt/93150.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/93163.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/93185.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/94099.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/94156.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/94822.txt
first,MDMA,B,True,https://github.jonathanferrari.com/scraper/narratives/txt/95104.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/95397.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/95510.txt
first,MDMA,A,True,https://github.jonathanferrari.com/scraper/narratives/txt/96160.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/96539.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/96676.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/96944.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/96954.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/96983.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97003.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97009.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97010.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97011.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97012.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97013.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97019.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97041.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/97043.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97044.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97045.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97046.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97050.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97055.txt
first,MDMA,C,True,https://github.jonathanferrari.com/scraper/narratives/txt/97056.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/97057.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97059.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97060.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97062.txt
first,MDMA,C+,True,https://github.jonathanferrari.com/scraper/narratives/txt/97301.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/97893.txt
first,MDMA,C-,True,https://github.jonathanferrari.com/scraper/narratives/txt/98786.txt
